location_id,borough,zone,day_type,request_hour,n,calendar_occurrences,requests_per_occurrence,over_10_count,over_10_per_occurrence,median_wait_min,p90_wait_min,share_over_10,city_median_wait_min,city_p90_wait_min,city_share_over_10,median_excess_min,supply_metric_requests,prior_hour_dropoffs,supply_hours_observed,local_pressure,is_airport,pressure_decile,wait_decile,disagreement_type
252,Queens,Whitestone,Weekend,1,139,8,17.375,32,4.0,5.633333333333334,13.553333333333335,0.2302158273381295,4.466666666666667,10.033333333333333,0.10095353961802017,1.166666666666667,139,341,8,0.40762463343108507,false,1,10,"high long-wait share, low-to-mid pressure"
205,Queens,Saint Albans,Weekday,3,765,22,34.77272727272727,176,8.0,6.633333333333334,13.936666666666667,0.23006535947712417,4.666666666666667,10.816666666666666,0.12186100419248215,1.9666666666666668,765,786,22,0.9732824427480916,false,4,10,"high long-wait share, low-to-mid pressure"
202,Manhattan,Roosevelt Island,Weekend,17,257,8,32.125,59,7.375,6.183333333333334,13.850000000000001,0.22957198443579765,4.1,9.216666666666667,0.07874347982951245,2.083333333333334,257,254,8,1.0118110236220472,false,5,10,"high long-wait share, low-to-mid pressure"
39,Brooklyn,Canarsie,Weekend,22,2013,8,251.625,462,57.75,6.216666666666667,14.499999999999996,0.22950819672131148,4.966666666666667,11.65,0.14563746000492248,1.25,2013,2374,8,0.8479359730412805,false,3,10,"high long-wait share, low-to-mid pressure"
139,Queens,Laurelton,Weekend,3,214,8,26.75,49,6.125,6.85,13.33166666666667,0.22897196261682243,5.016666666666667,11.416666666666666,0.14056691137983332,1.833333333333333,214,251,8,0.852589641434263,false,3,10,"high long-wait share, low-to-mid pressure"
70,Queens,East Elmhurst,Weekday,23,992,22,45.09090909090909,227,10.318181818181818,5.658333333333333,13.028333333333332,0.2288306451612903,4.3,10.3,0.1080249373933054,1.3583333333333334,992,2049,22,0.48413860419716936,false,1,10,"high long-wait share, low-to-mid pressure"
95,Queens,Forest Hills,Weekend,23,1438,8,179.75,329,41.125,6.55,14.05,0.22878998609179416,5.283333333333333,12.25,0.1677525269003699,1.2666666666666666,1438,1843,8,0.7802495930548019,false,3,10,"high long-wait share, low-to-mid pressure"
202,Manhattan,Roosevelt Island,Weekend,16,271,8,33.875,62,7.75,6.183333333333334,13.15,0.22878228782287824,4.016666666666667,9.066666666666666,0.07574087796968718,2.166666666666667,271,294,8,0.9217687074829932,false,4,10,"high long-wait share, low-to-mid pressure"
124,Queens,Howard Beach,Weekday,23,730,22,33.18181818181818,167,7.590909090909091,6.316666666666666,14.25,0.22876712328767124,4.3,10.3,0.1080249373933054,2.0166666666666666,730,840,22,0.8690476190476191,false,3,10,"high long-wait share, low-to-mid pressure"
198,Queens,Ridgewood,Weekend,4,1832,8,229.0,419,52.375,6.266666666666667,13.678333333333338,0.2287117903930131,5.366666666666666,12.066666666666666,0.1614305787534134,0.9000000000000004,1832,1938,8,0.9453044375644994,false,4,10,"high long-wait share, low-to-mid pressure"
155,Brooklyn,Marine Park/Mill Basin,Weekday,3,223,22,10.136363636363637,51,2.3181818181818183,6.433333333333334,13.98,0.22869955156950672,4.666666666666667,10.816666666666666,0.12186100419248215,1.7666666666666666,223,341,22,0.6539589442815249,false,2,10,"high long-wait share, low-to-mid pressure"
191,Queens,Queens Village,Weekend,22,726,8,90.75,166,20.75,5.808333333333334,13.583333333333334,0.22865013774104684,4.966666666666667,11.65,0.14563746000492248,0.8416666666666668,726,737,8,0.9850746268656716,false,5,10,"high long-wait share, low-to-mid pressure"
64,Queens,Douglaston,Weekday,23,280,22,12.727272727272727,64,2.909090909090909,6.7,14.353333333333332,0.22857142857142856,4.3,10.3,0.1080249373933054,2.4000000000000004,280,409,22,0.684596577017115,false,2,10,"high long-wait share, low-to-mid pressure"
194,Manhattan,Randalls Island,Weekday,20,219,22,9.954545454545455,50,2.272727272727273,7.116666666666666,13.483333333333336,0.228310502283105,3.6166666666666667,8.516666666666667,0.06397281094931385,3.4999999999999996,219,278,21,0.7877697841726619,false,3,10,"high long-wait share, low-to-mid pressure"
80,Brooklyn,East Williamsburg,Weekend,4,2081,8,260.125,472,59.0,6.216666666666667,13.7,0.2268140317155214,5.366666666666666,12.066666666666666,0.1614305787534134,0.8500000000000005,2081,2099,8,0.9914244878513578,false,5,10,"high long-wait share, low-to-mid pressure"
9,Queens,Auburndale,Weekend,23,190,8,23.75,43,5.375,6.466666666666667,14.403333333333332,0.22631578947368422,5.283333333333333,12.25,0.1677525269003699,1.1833333333333336,190,216,8,0.8796296296296297,false,3,10,"high long-wait share, low-to-mid pressure"
44,Staten Island,Charleston/Tottenville,Weekday,22,253,22,11.5,57,2.590909090909091,5.983333333333333,14.166666666666668,0.22529644268774704,4.316666666666666,10.283333333333333,0.10747069193979303,1.666666666666667,253,306,22,0.826797385620915,false,3,10,"high long-wait share, low-to-mid pressure"
84,Staten Island,Eltingville/Annadale/Prince's Bay,Weekend,22,111,8,13.875,25,3.125,6.966666666666667,16.233333333333334,0.22522522522522523,4.966666666666667,11.65,0.14563746000492248,2.0,111,117,8,0.9487179487179487,false,4,10,"high long-wait share, low-to-mid pressure"
56,Queens,Corona,Weekend,23,888,8,111.0,200,25.0,5.908333333333333,13.665000000000003,0.22522522522522523,5.283333333333333,12.25,0.1677525269003699,0.625,888,1294,8,0.6862442040185471,false,2,10,"high long-wait share, low-to-mid pressure"
203,Queens,Rosedale,Weekday,23,875,22,39.77272727272727,197,8.954545454545455,6.616666666666666,13.093333333333334,0.22514285714285714,4.3,10.3,0.1080249373933054,2.3166666666666664,875,998,22,0.8767535070140281,false,3,10,"high long-wait share, low-to-mid pressure"
102,Queens,Glendale,Weekend,4,200,8,25.0,45,5.625,6.475,14.033333333333331,0.225,5.366666666666666,12.066666666666666,0.1614305787534134,1.1083333333333334,200,414,8,0.4830917874396135,false,1,10,"high long-wait share, low-to-mid pressure"
252,Queens,Whitestone,Weekday,3,178,22,8.090909090909092,40,1.8181818181818181,6.716666666666667,15.361666666666668,0.2247191011235955,4.666666666666667,10.816666666666666,0.12186100419248215,2.05,178,253,22,0.7035573122529645,false,2,10,"high long-wait share, low-to-mid pressure"
56,Queens,Corona,Weekend,22,1073,8,134.125,241,30.125,6.4,13.113333333333333,0.22460391425908668,4.966666666666667,11.65,0.14563746000492248,1.4333333333333336,1073,1160,8,0.925,false,4,10,"high long-wait share, low-to-mid pressure"
259,Bronx,Woodlawn/Wakefield,Weekend,2,441,8,55.125,99,12.375,6.466666666666667,13.516666666666667,0.22448979591836735,4.666666666666667,10.383333333333333,0.11081332529840253,1.7999999999999998,441,664,8,0.6641566265060241,false,2,10,"high long-wait share, low-to-mid pressure"
121,Queens,Hillcrest/Pomonok,Weekend,4,196,8,24.5,44,5.5,6.083333333333334,13.566666666666666,0.22448979591836735,5.366666666666666,12.066666666666666,0.1614305787534134,0.7166666666666677,196,461,8,0.42516268980477223,false,1,10,"high long-wait share, low-to-mid pressure"
77,Brooklyn,East New York/Pennsylvania Avenue,Weekend,4,428,8,53.5,96,12.0,6.158333333333333,13.033333333333333,0.22429906542056074,5.366666666666666,12.066666666666666,0.1614305787534134,0.791666666666667,428,509,8,0.8408644400785854,false,3,10,"high long-wait share, low-to-mid pressure"
259,Bronx,Woodlawn/Wakefield,Weekday,2,562,22,25.545454545454547,126,5.7272727272727275,6.883333333333334,13.403333333333338,0.22419928825622776,4.166666666666667,9.733333333333333,0.0917155118275068,2.716666666666667,562,849,22,0.6619552414605419,false,2,10,"high long-wait share, low-to-mid pressure"
46,Bronx,City Island,Weekend,17,125,8,15.625,28,3.5,5.5,12.833333333333334,0.224,4.1,9.216666666666667,0.07874347982951245,1.4000000000000004,125,168,8,0.7440476190476191,false,2,10,"high long-wait share, low-to-mid pressure"
73,Queens,East Flushing,Weekday,0,250,22,11.363636363636363,56,2.5454545454545454,5.358333333333333,12.601666666666667,0.224,4.0,10.083333333333334,0.10177437556229296,1.3583333333333334,244,677,21,0.3604135893648449,false,1,10,"high long-wait share, low-to-mid pressure"
69,Bronx,East Concourse/Concourse Village,Weekend,5,563,8,70.375,126,15.75,5.6,13.653333333333332,0.22380106571936056,4.85,10.833333333333334,0.12383196890763251,0.75,563,705,8,0.798581560283688,false,3,10,"high long-wait share, low-to-mid pressure"
126,Bronx,Hunts Point,Weekend,23,849,8,106.125,190,23.75,5.933333333333334,13.313333333333338,0.22379269729093051,5.283333333333333,12.25,0.1677525269003699,0.6500000000000004,849,848,8,1.0011792452830188,false,5,10,"high long-wait share, low-to-mid pressure"
63,Brooklyn,Cypress Hills,Weekend,23,944,8,118.0,211,26.375,5.983333333333333,13.29666666666667,0.22351694915254236,5.283333333333333,12.25,0.1677525269003699,0.7000000000000002,944,1134,8,0.8324514991181657,false,3,10,"high long-wait share, low-to-mid pressure"
91,Brooklyn,Flatlands,Weekend,4,681,8,85.125,152,19.0,6.466666666666667,12.283333333333333,0.22320117474302498,5.366666666666666,12.066666666666666,0.1614305787534134,1.1000000000000005,681,705,8,0.9659574468085106,false,4,10,"high long-wait share, low-to-mid pressure"
205,Queens,Saint Albans,Weekend,22,1053,8,131.625,235,29.375,6.366666666666666,14.05666666666667,0.22317188983855651,4.966666666666667,11.65,0.14563746000492248,1.3999999999999995,1053,1084,8,0.9714022140221402,false,4,10,"high long-wait share, low-to-mid pressure"
184,Bronx,Pelham Bay Park,Weekend,14,121,8,15.125,27,3.375,5.65,13.366666666666667,0.2231404958677686,4.416666666666667,9.75,0.09279814435838042,1.2333333333333334,121,136,8,0.8897058823529411,false,4,10,"high long-wait share, low-to-mid pressure"
206,Staten Island,Saint George/New Brighton,Weekday,3,306,22,13.909090909090908,68,3.090909090909091,5.908333333333333,13.958333333333334,0.2222222222222222,4.666666666666667,10.816666666666666,0.12186100419248215,1.2416666666666663,306,295,22,1.0372881355932204,false,5,10,"high long-wait share, low-to-mid pressure"
202,Manhattan,Roosevelt Island,Weekend,0,153,8,19.125,34,4.25,6.716666666666667,14.283333333333335,0.2222222222222222,4.833333333333333,10.8,0.12398178784175715,1.8833333333333337,153,298,8,0.5134228187919463,false,1,10,"high long-wait share, low-to-mid pressure"
51,Bronx,Co-Op City,Weekday,2,320,22,14.545454545454545,71,3.227272727272727,6.458333333333334,12.705,0.221875,4.166666666666667,9.733333333333333,0.0917155118275068,2.291666666666667,320,714,22,0.4481792717086835,false,1,10,"high long-wait share, low-to-mid pressure"
109,Staten Island,Great Kills,Weekend,20,194,8,24.25,43,5.375,6.458333333333334,14.985,0.22164948453608246,4.366666666666666,10.183333333333334,0.10420757738252621,2.0916666666666677,194,212,8,0.9150943396226415,false,4,10,"high long-wait share, low-to-mid pressure"
147,Bronx,Longwood,Weekend,22,711,8,88.875,157,19.625,5.75,13.483333333333333,0.22081575246132207,4.966666666666667,11.65,0.14563746000492248,0.7833333333333332,711,733,8,0.9699863574351978,false,4,10,"high long-wait share, low-to-mid pressure"
191,Queens,Queens Village,Weekday,2,394,22,17.90909090909091,87,3.9545454545454546,5.425000000000001,13.689999999999998,0.22081218274111675,4.166666666666667,9.733333333333333,0.0917155118275068,1.2583333333333337,394,742,22,0.5309973045822103,false,1,10,"high long-wait share, low-to-mid pressure"
44,Staten Island,Charleston/Tottenville,Weekend,13,145,8,18.125,32,4.0,5.966666666666667,14.836666666666666,0.2206896551724138,4.383333333333334,9.633333333333333,0.0903739910730274,1.583333333333333,145,172,8,0.8430232558139535,false,3,10,"high long-wait share, low-to-mid pressure"
46,Bronx,City Island,Weekday,18,186,22,8.454545454545455,41,1.8636363636363635,5.708333333333334,13.633333333333333,0.22043010752688172,3.6333333333333333,8.183333333333334,0.05386722498473349,2.0750000000000006,186,320,22,0.58125,false,1,10,"high long-wait share, low-to-mid pressure"
202,Manhattan,Roosevelt Island,Weekend,23,159,8,19.875,35,4.375,7.0,13.34333333333334,0.22012578616352202,5.283333333333333,12.25,0.1677525269003699,1.7166666666666668,159,245,8,0.6489795918367347,false,2,10,"high long-wait share, low-to-mid pressure"
156,Staten Island,Mariners Harbor,Weekend,4,100,8,12.5,22,2.75,6.966666666666667,13.876666666666667,0.22,5.366666666666666,12.066666666666666,0.1614305787534134,1.6000000000000005,100,107,8,0.9345794392523364,false,4,10,"high long-wait share, low-to-mid pressure"
44,Staten Island,Charleston/Tottenville,Weekday,20,314,22,14.272727272727273,69,3.1363636363636362,6.208333333333334,12.876666666666663,0.2197452229299363,3.6166666666666667,8.516666666666667,0.06397281094931385,2.5916666666666672,314,366,22,0.8579234972677595,false,3,10,"high long-wait share, low-to-mid pressure"
200,Bronx,Riverdale/North Riverdale/Fieldston,Weekend,22,492,8,61.5,108,13.5,6.491666666666667,13.223333333333336,0.21951219512195122,4.966666666666667,11.65,0.14563746000492248,1.5250000000000004,492,483,8,1.0186335403726707,false,5,10,"high long-wait share, low-to-mid pressure"
206,Staten Island,Saint George/New Brighton,Weekend,21,690,8,86.25,151,18.875,5.933333333333334,14.543333333333337,0.21884057971014492,4.5,10.683333333333334,0.11742836553102828,1.4333333333333336,690,659,8,1.047040971168437,false,5,10,"high long-wait share, low-to-mid pressure"
254,Bronx,Williamsbridge/Olinville,Weekday,3,691,22,31.40909090909091,151,6.863636363636363,6.083333333333333,13.816666666666666,0.21852387843704776,4.666666666666667,10.816666666666666,0.12186100419248215,1.416666666666666,691,992,22,0.6965725806451613,false,2,10,"high long-wait share, low-to-mid pressure"
98,Queens,Fresh Meadows,Weekend,23,229,8,28.625,50,6.25,5.933333333333334,12.786666666666667,0.2183406113537118,5.283333333333333,12.25,0.1677525269003699,0.6500000000000004,229,241,8,0.950207468879668,false,4,10,"high long-wait share, low-to-mid pressure"
121,Queens,Hillcrest/Pomonok,Weekend,23,513,8,64.125,112,14.0,5.983333333333333,13.58,0.21832358674463936,5.283333333333333,12.25,0.1677525269003699,0.7000000000000002,513,658,8,0.7796352583586627,false,3,10,"high long-wait share, low-to-mid pressure"
57,Queens,Corona,Weekday,23,165,22,7.5,36,1.6363636363636365,5.583333333333333,13.813333333333329,0.21818181818181817,4.3,10.3,0.1080249373933054,1.2833333333333332,165,232,22,0.7112068965517241,false,2,10,"high long-wait share, low-to-mid pressure"
200,Bronx,Riverdale/North Riverdale/Fieldston,Weekend,2,110,8,13.75,24,3.0,6.433333333333334,12.10666666666668,0.21818181818181817,4.666666666666667,10.383333333333333,0.11081332529840253,1.7666666666666666,110,379,8,0.29023746701846964,false,1,10,"high long-wait share, low-to-mid pressure"
35,Brooklyn,Brownsville,Weekday,3,1152,22,52.36363636363637,251,11.409090909090908,6.166666666666667,14.465000000000002,0.21788194444444445,4.666666666666667,10.816666666666666,0.12186100419248215,1.5,1152,1341,22,0.8590604026845637,false,3,10,"high long-wait share, low-to-mid pressure"
98,Queens,Fresh Meadows,Weekday,0,317,22,14.409090909090908,69,3.1363636363636362,5.533333333333333,13.056666666666668,0.21766561514195584,4.0,10.083333333333334,0.10177437556229296,1.5333333333333332,305,437,21,0.6979405034324943,false,2,10,"high long-wait share, low-to-mid pressure"
201,Queens,Rockaway Park,Weekday,23,285,22,12.954545454545455,62,2.8181818181818183,6.566666666666666,13.91333333333333,0.21754385964912282,4.3,10.3,0.1080249373933054,2.2666666666666666,285,403,22,0.707196029776675,false,2,10,"high long-wait share, low-to-mid pressure"
55,Brooklyn,Coney Island,Weekday,1,529,22,24.045454545454547,115,5.2272727272727275,5.316666666666666,13.34,0.21739130434782608,3.9166666666666665,9.5,0.0863389263499033,1.4,529,1245,22,0.4248995983935743,false,1,10,"high long-wait share, low-to-mid pressure"
38,Queens,Cambria Heights,Weekday,2,198,22,9.0,43,1.9545454545454546,6.225,13.365,0.21717171717171718,4.166666666666667,9.733333333333333,0.0917155118275068,2.0583333333333327,198,335,22,0.591044776119403,false,2,10,"high long-wait share, low-to-mid pressure"
37,Brooklyn,Bushwick South,Weekend,4,3505,8,438.125,761,95.125,6.25,13.493333333333332,0.21711840228245363,5.366666666666666,12.066666666666666,0.1614305787534134,0.8833333333333337,3505,4186,8,0.8373148590539895,false,3,10,"high long-wait share, low-to-mid pressure"
200,Bronx,Riverdale/North Riverdale/Fieldston,Weekday,2,152,22,6.909090909090909,33,1.5,6.858333333333333,12.753333333333334,0.21710526315789475,4.166666666666667,9.733333333333333,0.0917155118275068,2.6916666666666664,152,450,22,0.3377777777777778,false,1,10,"high long-wait share, low-to-mid pressure"
19,Queens,Bellerose,Weekday,0,258,22,11.727272727272727,56,2.5454545454545454,6.283333333333333,12.986666666666666,0.21705426356589147,4.0,10.083333333333334,0.10177437556229296,2.283333333333333,243,444,21,0.5472972972972973,false,1,10,"high long-wait share, low-to-mid pressure"
245,Staten Island,West Brighton,Weekend,21,212,8,26.5,46,5.75,6.308333333333334,13.630000000000003,0.2169811320754717,4.5,10.683333333333334,0.11742836553102828,1.8083333333333336,212,224,8,0.9464285714285714,false,4,10,"high long-wait share, low-to-mid pressure"
203,Queens,Rosedale,Weekend,2,203,8,25.375,44,5.5,6.366666666666666,12.013333333333335,0.21674876847290642,4.666666666666667,10.383333333333333,0.11081332529840253,1.6999999999999993,203,331,8,0.6132930513595166,false,2,10,"high long-wait share, low-to-mid pressure"
72,Brooklyn,East Flatbush/Remsen Village,Weekday,3,974,22,44.27272727272727,211,9.590909090909092,6.041666666666666,14.190000000000001,0.2166324435318275,4.666666666666667,10.816666666666666,0.12186100419248215,1.3749999999999991,974,1085,22,0.8976958525345622,false,4,10,"high long-wait share, low-to-mid pressure"
252,Queens,Whitestone,Weekday,0,282,22,12.818181818181818,61,2.772727272727273,6.283333333333333,13.215,0.21631205673758866,4.0,10.083333333333334,0.10177437556229296,2.283333333333333,276,625,21,0.4416,false,1,10,"high long-wait share, low-to-mid pressure"
245,Staten Island,West Brighton,Weekend,1,227,8,28.375,49,6.125,7.15,13.370000000000001,0.21585903083700442,4.466666666666667,10.033333333333333,0.10095353961802017,2.6833333333333336,227,237,8,0.9578059071729957,false,4,10,"high long-wait share, low-to-mid pressure"
156,Staten Island,Mariners Harbor,Weekday,1,227,22,10.318181818181818,49,2.227272727272727,6.133333333333334,13.726666666666667,0.21585903083700442,3.9166666666666665,9.5,0.0863389263499033,2.2166666666666672,227,529,22,0.42911153119092627,false,1,10,"high long-wait share, low-to-mid pressure"
81,Bronx,Eastchester,Weekend,21,802,8,100.25,173,21.625,5.8916666666666675,13.666666666666666,0.21571072319201995,4.5,10.683333333333334,0.11742836553102828,1.3916666666666675,802,864,8,0.9282407407407407,false,4,10,"high long-wait share, low-to-mid pressure"
98,Queens,Fresh Meadows,Weekend,0,204,8,25.5,44,5.5,5.666666666666667,12.970000000000002,0.21568627450980393,4.833333333333333,10.8,0.12398178784175715,0.8333333333333339,204,271,8,0.7527675276752768,false,2,10,"high long-wait share, low-to-mid pressure"
102,Queens,Glendale,Weekend,22,747,8,93.375,161,20.125,6.15,14.079999999999998,0.21552878179384202,4.966666666666667,11.65,0.14563746000492248,1.1833333333333336,747,919,8,0.8128400435255713,false,3,10,"high long-wait share, low-to-mid pressure"
23,Staten Island,Bloomfield/Emerson Hill,Weekday,0,348,22,15.818181818181818,75,3.409090909090909,6.233333333333333,13.625,0.21551724137931033,4.0,10.083333333333334,0.10177437556229296,2.2333333333333334,339,735,21,0.46122448979591835,false,1,10,"high long-wait share, low-to-mid pressure"
86,Queens,Far Rockaway,Weekday,23,1147,22,52.13636363636363,247,11.227272727272727,5.833333333333333,13.596666666666671,0.2153443766346992,4.3,10.3,0.1080249373933054,1.5333333333333332,1147,1490,22,0.7697986577181208,false,2,10,"high long-wait share, low-to-mid pressure"
259,Bronx,Woodlawn/Wakefield,Weekday,1,864,22,39.27272727272727,186,8.454545454545455,6.291666666666666,14.175000000000011,0.2152777777777778,3.9166666666666665,9.5,0.0863389263499033,2.3749999999999996,864,1552,22,0.5567010309278351,false,1,10,"high long-wait share, low-to-mid pressure"
44,Staten Island,Charleston/Tottenville,Weekend,9,107,8,13.375,23,2.875,5.95,13.016666666666667,0.21495327102803738,3.85,8.35,0.060274067890929324,2.1,107,138,8,0.7753623188405797,false,2,10,"high long-wait share, low-to-mid pressure"
155,Brooklyn,Marine Park/Mill Basin,Weekend,4,149,8,18.625,32,4.0,6.516666666666667,14.0,0.21476510067114093,5.366666666666666,12.066666666666666,0.1614305787534134,1.1500000000000004,149,260,8,0.573076923076923,false,1,10,"high long-wait share, low-to-mid pressure"
200,Bronx,Riverdale/North Riverdale/Fieldston,Weekend,23,387,8,48.375,83,10.375,6.35,12.770000000000003,0.2144702842377261,5.283333333333333,12.25,0.1677525269003699,1.0666666666666664,387,532,8,0.7274436090225563,false,2,10,"high long-wait share, low-to-mid pressure"
155,Brooklyn,Marine Park/Mill Basin,Weekend,23,505,8,63.125,108,13.5,6.1,13.783333333333335,0.21386138613861386,5.283333333333333,12.25,0.1677525269003699,0.8166666666666664,505,585,8,0.8632478632478633,false,3,10,"high long-wait share, low-to-mid pressure"
203,Queens,Rosedale,Weekday,22,912,22,41.45454545454545,195,8.863636363636363,6.091666666666667,14.059999999999999,0.2138157894736842,4.316666666666666,10.283333333333333,0.10747069193979303,1.7750000000000004,912,1064,22,0.8571428571428571,false,3,10,"high long-wait share, low-to-mid pressure"
122,Queens,Hollis,Weekend,23,262,8,32.75,56,7.0,5.758333333333333,13.245000000000001,0.21374045801526717,5.283333333333333,12.25,0.1677525269003699,0.47499999999999964,262,402,8,0.6517412935323383,false,2,10,"high long-wait share, low-to-mid pressure"
84,Staten Island,Eltingville/Annadale/Prince's Bay,Weekday,5,103,22,4.681818181818182,22,1.0,6.65,12.736666666666666,0.21359223300970873,4.733333333333333,10.55,0.11488716657294443,1.916666666666667,103,100,22,1.03,false,5,10,"high long-wait share, low-to-mid pressure"
156,Staten Island,Mariners Harbor,Weekday,3,136,22,6.181818181818182,29,1.3181818181818181,6.525,12.825,0.21323529411764705,4.666666666666667,10.816666666666666,0.12186100419248215,1.8583333333333334,136,165,22,0.8242424242424242,false,3,10,"high long-wait share, low-to-mid pressure"
254,Bronx,Williamsbridge/Olinville,Weekend,4,466,8,58.25,99,12.375,6.183333333333334,13.2,0.21244635193133046,5.366666666666666,12.066666666666666,0.1614305787534134,0.8166666666666673,466,527,8,0.8842504743833017,false,3,10,"high long-wait share, low-to-mid pressure"
10,Queens,Baisley Park,Weekend,22,848,8,106.0,180,22.5,6.133333333333334,13.770000000000005,0.21226415094339623,4.966666666666667,11.65,0.14563746000492248,1.166666666666667,848,971,8,0.8733264675592173,false,3,10,"high long-wait share, low-to-mid pressure"
56,Queens,Corona,Weekend,21,1019,8,127.375,216,27.0,5.95,12.99,0.21197252208047104,4.5,10.683333333333334,0.11742836553102828,1.4500000000000002,1019,1186,8,0.8591905564924115,false,3,10,"high long-wait share, low-to-mid pressure"
6,Staten Island,Arrochar/Fort Wadsworth,Weekend,19,151,8,18.875,32,4.0,5.816666666666666,13.916666666666666,0.2119205298013245,4.3,10.0,0.09964006490632837,1.5166666666666666,151,147,8,1.0272108843537415,false,5,10,"high long-wait share, low-to-mid pressure"
139,Queens,Laurelton,Weekend,21,477,8,59.625,101,12.625,6.0,12.673333333333334,0.21174004192872117,4.5,10.683333333333334,0.11742836553102828,1.5,477,479,8,0.9958246346555324,false,5,10,"high long-wait share, low-to-mid pressure"
31,Bronx,Bronx Park,Weekend,15,444,8,55.5,94,11.75,6.1,12.728333333333333,0.21171171171171171,4.15,9.133333333333333,0.07782127108393573,1.9499999999999993,444,527,8,0.8425047438330171,false,3,10,"high long-wait share, low-to-mid pressure"
51,Bronx,Co-Op City,Weekend,0,889,8,111.125,188,23.5,6.1,13.25,0.21147356580427445,4.833333333333333,10.8,0.12398178784175715,1.2666666666666666,889,1073,8,0.8285181733457595,false,3,10,"high long-wait share, low-to-mid pressure"
73,Queens,East Flushing,Weekend,21,265,8,33.125,56,7.0,5.566666666666666,14.099999999999998,0.21132075471698114,4.5,10.683333333333334,0.11742836553102828,1.0666666666666664,265,332,8,0.7981927710843374,false,3,10,"high long-wait share, low-to-mid pressure"
44,Staten Island,Charleston/Tottenville,Weekend,12,142,8,17.75,30,3.75,5.824999999999999,13.14,0.2112676056338028,4.2,9.216666666666667,0.07988908812951469,1.6249999999999991,142,155,8,0.9161290322580645,false,4,10,"high long-wait share, low-to-mid pressure"
15,Queens,Bay Terrace/Fort Totten,Weekday,20,516,22,23.454545454545453,109,4.954545454545454,5.991666666666667,12.433333333333334,0.21124031007751937,3.6166666666666667,8.516666666666667,0.06397281094931385,2.3750000000000004,516,584,22,0.8835616438356164,false,3,10,"high long-wait share, low-to-mid pressure"
23,Staten Island,Bloomfield/Emerson Hill,Weekday,23,677,22,30.772727272727273,143,6.5,5.716666666666667,12.969999999999999,0.21122599704579026,4.3,10.3,0.1080249373933054,1.416666666666667,677,902,22,0.7505543237250555,false,2,10,"high long-wait share, low-to-mid pressure"
152,Manhattan,Manhattanville,Weekend,23,573,8,71.625,121,15.125,5.316666666666666,12.923333333333336,0.2111692844677138,5.283333333333333,12.25,0.1677525269003699,0.033333333333333215,573,682,8,0.8401759530791789,false,3,10,"high long-wait share, low-to-mid pressure"
109,Staten Island,Great Kills,Weekend,18,199,8,24.875,42,5.25,5.866666666666666,14.986666666666672,0.21105527638190955,4.066666666666666,9.2,0.07939565130134463,1.7999999999999998,199,200,8,0.995,false,5,10,"high long-wait share, low-to-mid pressure"
121,Queens,Hillcrest/Pomonok,Weekend,5,294,8,36.75,62,7.75,5.983333333333333,13.02,0.2108843537414966,4.85,10.833333333333334,0.12383196890763251,1.1333333333333337,294,297,8,0.98989898989899,false,5,10,"high long-wait share, low-to-mid pressure"
171,Queens,Murray Hill-Queens,Weekend,22,641,8,80.125,135,16.875,5.95,13.75,0.21060842433697347,4.966666666666667,11.65,0.14563746000492248,0.9833333333333334,641,686,8,0.934402332361516,false,4,10,"high long-wait share, low-to-mid pressure"
76,Brooklyn,East New York,Weekend,3,1377,8,172.125,290,36.25,5.966666666666667,13.183333333333334,0.21060275962236746,5.016666666666667,11.416666666666666,0.14056691137983332,0.9500000000000002,1377,1872,8,0.7355769230769231,false,2,10,"high long-wait share, low-to-mid pressure"
185,Bronx,Pelham Parkway,Weekend,23,717,8,89.625,151,18.875,6.333333333333333,14.146666666666667,0.2105997210599721,5.283333333333333,12.25,0.1677525269003699,1.0499999999999998,717,754,8,0.9509283819628647,false,4,10,"high long-wait share, low-to-mid pressure"
84,Staten Island,Eltingville/Annadale/Prince's Bay,Weekday,23,247,22,11.227272727272727,52,2.3636363636363638,6.383333333333334,13.023333333333333,0.21052631578947367,4.3,10.3,0.1080249373933054,2.083333333333334,247,287,22,0.8606271777003485,false,3,10,"high long-wait share, low-to-mid pressure"
235,Bronx,University Heights/Morris Heights,Weekend,4,466,8,58.25,98,12.25,6.033333333333333,13.425,0.21030042918454936,5.366666666666666,12.066666666666666,0.1614305787534134,0.666666666666667,466,831,8,0.5607701564380265,false,1,10,"high long-wait share, low-to-mid pressure"
71,Brooklyn,East Flatbush/Farragut,Weekend,5,495,8,61.875,104,13.0,5.95,13.693333333333335,0.2101010101010101,4.85,10.833333333333334,0.12383196890763251,1.1000000000000005,495,555,8,0.8918918918918919,false,4,10,"high long-wait share, low-to-mid pressure"
176,Staten Island,Oakwood,Weekday,22,119,22,5.409090909090909,25,1.1363636363636365,6.3,15.469999999999999,0.21008403361344538,4.316666666666666,10.283333333333333,0.10747069193979303,1.9833333333333334,119,265,22,0.4490566037735849,false,1,10,"high long-wait share, low-to-mid pressure"
203,Queens,Rosedale,Weekend,0,400,8,50.0,84,10.5,6.433333333333334,12.573333333333334,0.21,4.833333333333333,10.8,0.12398178784175715,1.6000000000000005,400,467,8,0.8565310492505354,false,3,10,"high long-wait share, low-to-mid pressure"
